client	date	weekday	paymethod	value	product
81851	03-Dec-97	Wednesday	card	13984	fish
82096	29-Dec-97	Monday	money	44539	dairy
82753	08-Dec-97	Monday	bankcheck	37576	wine
82901	08-Dec-97	Monday	money	39834	wine
83071	10-Dec-97	Wednesday	money	29854	charcuterie
83439	26-Dec-97	Friday	card	33498	wine
83500	27-Dec-97	Saturday	card	49250	dairy
83883	26-Dec-97	Friday	card	2303	clothes
84092	11-Dec-97	Thursday	card	34850	fish
84148	04-Dec-97	Thursday	bankcheck	49179	wine
84497	08-Dec-97	Monday	card	38292	wine
84756	10-Dec-97	Wednesday	card	29198	dairy
85081	24-Dec-97	Wednesday	card	38259	fruitvegs
85472	22-Dec-97	Monday	card	14503	fish
85585	17-Dec-97	Wednesday	card	3643	spirit drinks
85771	13-Dec-97	Saturday	card	10046	meat
85860	19-Dec-97	Friday	money	30412	clothes
86331	09-Dec-97	Tuesday	card	45452	frozen_meals
86983	27-Dec-97	Saturday	card	43345	wine
87101	04-Dec-97	Thursday	bankcheck	23097	fruitvegs
87151	25-Dec-97	Thursday	bankcheck	44118	frozen_meals
87703	11-Dec-97	Thursday	money	27709	fruitvegs
87793	16-Dec-97	Tuesday	money	46884	clothes
88176	15-Dec-97	Monday	card	34537	spirit drinks
88359	16-Dec-97	Tuesday	card	23021	fruitvegs
88596	23-Dec-97	Tuesday	money	34108	clothes
89106	13-Dec-97	Saturday	bankcheck	4666	wine
89250	17-Dec-97	Wednesday	money	43604	wine
89460	25-Dec-97	Thursday	money	33419	canned
89649	13-Dec-97	Saturday	bankcheck	26962	fish
89958	29-Dec-97	Monday	money	34424	frozen_meals
90861	04-Dec-97	Thursday	money	38256	fruitvegs
91928	11-Dec-97	Thursday	card	12364	meat
91972	27-Dec-97	Saturday	card	49158	wine
92227	13-Dec-97	Saturday	money	42533	wine
93162	18-Dec-97	Thursday	card	46841	spirit drinks
93304	28-Dec-97	Sunday	card	42457	clothes
93353	20-Dec-97	Saturday	card	36804	clothes
93401	05-Dec-97	Friday	card	45796	clothes
93669	16-Dec-97	Tuesday	bankcheck	27703	canned
94015	06-Dec-97	Saturday	bankcheck	48200	clothes
94231	26-Dec-97	Friday	money	27261	meat
94754	04-Dec-97	Thursday	money	45086	wine
95026	06-Dec-97	Saturday	money	13423	clothes
95141	15-Dec-97	Monday	card	45343	wine
95479	18-Dec-97	Thursday	bankcheck	45742	meat
95921	02-Dec-97	Tuesday	money	34858	fruitvegs
96076	17-Dec-97	Wednesday	money	24441	clothes
96078	20-Dec-97	Saturday	money	10461	charcuterie
96512	01-Dec-97	Monday	card	37872	charcuterie
97148	12-Dec-97	Friday	card	49347	beer
97267	25-Dec-97	Thursday	bankcheck	33062	dairy
97761	02-Dec-97	Tuesday	card	32318	wine
98181	28-Dec-97	Sunday	money	1635	spirit drinks
98383	28-Dec-97	Sunday	money	33864	canned
98409	10-Dec-97	Wednesday	money	32601	clothes
98626	03-Dec-97	Wednesday	bankcheck	2750	dairy
98635	15-Dec-97	Monday	money	33948	clothes
98696	18-Dec-97	Thursday	money	31196	wine
98809	24-Dec-97	Wednesday	card	45590	dairy
98836	27-Dec-97	Saturday	money	38603	dairy
99164	01-Dec-97	Monday	money	30696	clothes
99347	28-Dec-97	Sunday	card	34665	canned
99387	07-Dec-97	Sunday	money	10618	clothes
99578	03-Dec-97	Wednesday	card	15768	meat
100393	10-Dec-97	Wednesday	money	28775	clothes
102733	13-Dec-97	Saturday	money	28515	fish
102934	19-Dec-97	Friday	bankcheck	37735	fruitvegs
103168	21-Dec-97	Sunday	card	12268	charcuterie
103316	02-Dec-97	Tuesday	money	29312	clothes
103462	03-Dec-97	Wednesday	money	40338	charcuterie
104111	22-Dec-97	Monday	card	27453	clothes
104630	06-Dec-97	Saturday	card	49689	wine
104903	16-Dec-97	Tuesday	money	34444	fruitvegs
104971	18-Dec-97	Thursday	bankcheck	35750	spirit drinks
105007	25-Dec-97	Thursday	card	44682	wine
105225	22-Dec-97	Monday	money	28534	clothes
106288	08-Dec-97	Monday	bankcheck	10093	clothes
107505	17-Dec-97	Wednesday	money	21363	clothes
108153	18-Dec-97	Thursday	money	20580	spirit drinks
108739	15-Dec-97	Monday	money	10974	spirit drinks
108855	24-Dec-97	Wednesday	card	32842	wine
109061	27-Dec-97	Saturday	money	37348	wine
109504	26-Dec-97	Friday	card	32844	clothes
109884	23-Dec-97	Tuesday	card	35822	clothes
13722	14-Dec-97	Sunday	card	36217	fruitvegs
13747	11-Dec-97	Thursday	card	12337	charcuterie
14301	15-Dec-97	Monday	money	39917	beer
14630	15-Dec-97	Monday	money	19579	beer
14743	15-Dec-97	Monday	money	21681	fruitvegs
14875	19-Dec-97	Friday	bankcheck	18515	beer
14912	25-Dec-97	Thursday	bankcheck	39156	wine
15068	12-Dec-97	Friday	bankcheck	17895	beer
15099	14-Dec-97	Sunday	card	11273	dairy
15306	01-Dec-97	Monday	money	22325	canned
15663	21-Dec-97	Sunday	card	45190	beer
15882	04-Dec-97	Thursday	money	20704	frozen_meals
16220	23-Dec-97	Tuesday	bankcheck	34787	frozen_meals
17064	24-Dec-97	Wednesday	bankcheck	15326	charcuterie
17110	08-Dec-97	Monday	money	12721	meat
17470	30-Dec-97	Tuesday	money	19076	fish
17571	13-Dec-97	Saturday	card	153	charcuterie
17830	25-Dec-97	Thursday	card	28020	dairy
18517	08-Dec-97	Monday	card	42509	canned
18708	10-Dec-97	Wednesday	money	30787	beer
18724	11-Dec-97	Thursday	money	49178	charcuterie
18917	06-Dec-97	Saturday	card	47935	clothes
19209	19-Dec-97	Friday	card	4637	beer
19211	18-Dec-97	Thursday	card	35954	beer
19519	20-Dec-97	Saturday	card	12408	charcuterie
20556	26-Dec-97	Friday	card	20410	beer
20991	22-Dec-97	Monday	card	37508	charcuterie
21187	02-Dec-97	Tuesday	bankcheck	20574	charcuterie
21814	26-Dec-97	Friday	card	22374	frozen_meals
23682	29-Dec-97	Monday	bankcheck	29718	canned
23845	01-Dec-97	Monday	card	12423	charcuterie
24686	07-Dec-97	Sunday	card	38278	clothes
26061	27-Dec-97	Saturday	money	47054	canned
26885	22-Dec-97	Monday	money	33186	frozen_meals
27306	02-Dec-97	Tuesday	bankcheck	17391	fruitvegs
27462	16-Dec-97	Tuesday	money	39748	charcuterie
27496	04-Dec-97	Thursday	card	16327	charcuterie
27673	09-Dec-97	Tuesday	money	37565	clothes
27682	01-Dec-97	Monday	bankcheck	18296	clothes
27694	12-Dec-97	Friday	card	24895	frozen_meals
27766	18-Dec-97	Thursday	card	40077	charcuterie
28081	27-Dec-97	Saturday	card	26112	dairy
28233	29-Dec-97	Monday	money	40811	fish
28427	03-Dec-97	Wednesday	bankcheck	12974	canned
28597	02-Dec-97	Tuesday	card	19205	canned
28629	04-Dec-97	Thursday	money	44811	beer
28803	26-Dec-97	Friday	bankcheck	41900	canned
28977	27-Dec-97	Saturday	card	37266	charcuterie
29095	29-Dec-97	Monday	bankcheck	46710	canned
29224	15-Dec-97	Monday	card	40948	clothes
29316	12-Dec-97	Friday	card	34521	beer
29944	04-Dec-97	Thursday	money	42898	fish
30132	29-Dec-97	Monday	money	23936	dairy
30243	21-Dec-97	Sunday	money	30392	frozen_meals
31011	14-Dec-97	Sunday	card	39563	fish
31046	27-Dec-97	Saturday	money	16585	dairy
32160	15-Dec-97	Monday	money	19718	beer
32182	30-Dec-97	Tuesday	money	13327	beer
32408	04-Dec-97	Thursday	money	38571	charcuterie
32646	30-Dec-97	Tuesday	bankcheck	2653	fish
33167	28-Dec-97	Sunday	money	24218	beer
33622	14-Dec-97	Sunday	money	39238	dairy
34750	16-Dec-97	Tuesday	card	21904	charcuterie
35197	09-Dec-97	Tuesday	money	40340	wine
35262	23-Dec-97	Tuesday	bankcheck	26251	canned
36190	23-Dec-97	Tuesday	bankcheck	28413	beer
36191	08-Dec-97	Monday	bankcheck	46428	fruitvegs
36405	29-Dec-97	Monday	bankcheck	34822	spirit drinks
36927	19-Dec-97	Friday	bankcheck	20181	canned
36951	01-Dec-97	Monday	bankcheck	12953	beer
37114	28-Dec-97	Sunday	money	48040	fish
37166	10-Dec-97	Wednesday	card	16484	dairy
38097	13-Dec-97	Saturday	money	37138	canned
38608	13-Dec-97	Saturday	card	42733	beer
38645	11-Dec-97	Thursday	money	47210	beer
38723	26-Dec-97	Friday	bankcheck	1716	beer
38765	25-Dec-97	Thursday	money	22203	beer
39081	28-Dec-97	Sunday	bankcheck	47581	beer
39817	03-Dec-97	Wednesday	money	13200	charcuterie
39952	08-Dec-97	Monday	card	35337	charcuterie
39970	01-Dec-97	Monday	bankcheck	46741	charcuterie
40659	09-Dec-97	Tuesday	card	275	frozen_meals
40949	30-Dec-97	Tuesday	money	1012	frozen_meals
41805	14-Dec-97	Sunday	money	48579	beer
42381	24-Dec-97	Wednesday	money	46062	frozen_meals
42778	23-Dec-97	Tuesday	money	35281	spirit drinks
43401	17-Dec-97	Wednesday	money	29441	charcuterie
43550	25-Dec-97	Thursday	money	10536	spirit drinks
43800	27-Dec-97	Saturday	card	44283	charcuterie
44235	24-Dec-97	Wednesday	money	27727	clothes
44294	29-Dec-97	Monday	money	38531	charcuterie
44452	30-Dec-97	Tuesday	card	12610	charcuterie
44775	03-Dec-97	Wednesday	bankcheck	23574	beer
46054	09-Dec-97	Tuesday	card	14281	frozen_meals
46278	07-Dec-97	Sunday	card	34008	canned
47598	02-Dec-97	Tuesday	card	42943	charcuterie
47638	23-Dec-97	Tuesday	money	2567	canned
47923	19-Dec-97	Friday	card	2604	canned
48783	05-Dec-97	Friday	card	246	beer
49861	11-Dec-97	Thursday	money	38849	charcuterie
50064	30-Dec-97	Tuesday	card	47082	charcuterie
50104	07-Dec-97	Sunday	money	2560	beer
50961	23-Dec-97	Tuesday	money	24028	beer
51732	08-Dec-97	Monday	money	41070	canned
51916	12-Dec-97	Friday	money	24743	meat
51939	05-Dec-97	Friday	card	43242	frozen_meals
51979	14-Dec-97	Sunday	card	20528	meat
52011	14-Dec-97	Sunday	money	39120	beer
52421	20-Dec-97	Saturday	card	31736	meat
53959	24-Dec-97	Wednesday	money	40868	charcuterie
54152	27-Dec-97	Saturday	card	2060	charcuterie
54172	30-Dec-97	Tuesday	bankcheck	10402	charcuterie
54180	07-Dec-97	Sunday	money	43037	frozen_meals
54462	21-Dec-97	Sunday	money	38839	wine
55091	12-Dec-97	Friday	money	40227	meat
55652	15-Dec-97	Monday	card	41717	fruitvegs
56034	07-Dec-97	Sunday	money	41271	charcuterie
56851	12-Dec-97	Friday	card	21641	beer
56885	14-Dec-97	Sunday	bankcheck	33569	clothes
57102	20-Dec-97	Saturday	money	19910	beer
57851	23-Dec-97	Tuesday	money	2956	fruitvegs
58388	19-Dec-97	Friday	bankcheck	18770	spirit drinks
58803	15-Dec-97	Monday	bankcheck	11292	beer
59071	21-Dec-97	Sunday	bankcheck	28077	beer
59297	17-Dec-97	Wednesday	bankcheck	49357	clothes
59349	21-Dec-97	Sunday	card	28493	beer
59439	03-Dec-97	Wednesday	money	20778	beer
59580	09-Dec-97	Tuesday	money	40878	beer
59590	17-Dec-97	Wednesday	card	27983	frozen_meals
59599	16-Dec-97	Tuesday	money	27488	frozen_meals
60153	16-Dec-97	Tuesday	card	4716	wine
60159	19-Dec-97	Friday	card	43218	beer
60890	25-Dec-97	Thursday	card	44632	spirit drinks
61011	04-Dec-97	Thursday	money	18125	beer
61342	28-Dec-97	Sunday	money	26589	meat
61789	10-Dec-97	Wednesday	money	14352	fish
61869	27-Dec-97	Saturday	money	31801	charcuterie
62060	03-Dec-97	Wednesday	card	40702	charcuterie
62175	29-Dec-97	Monday	money	17918	fish
62789	12-Dec-97	Friday	money	15161	canned
63368	11-Dec-97	Thursday	card	42407	charcuterie
63452	22-Dec-97	Monday	money	17892	canned
63829	07-Dec-97	Sunday	card	29858	beer
63979	18-Dec-97	Thursday	card	39	meat
64215	06-Dec-97	Saturday	money	17099	beer
64239	25-Dec-97	Thursday	card	27508	charcuterie
64281	02-Dec-97	Tuesday	card	1772	beer
64596	14-Dec-97	Sunday	money	42134	fish
64668	17-Dec-97	Wednesday	money	31201	spirit drinks
64752	19-Dec-97	Friday	money	18847	beer
64861	01-Dec-97	Monday	money	18771	charcuterie
65425	23-Dec-97	Tuesday	card	23025	beer
66191	06-Dec-97	Saturday	money	37523	beer
66267	19-Dec-97	Friday	money	1569	fruitvegs
66988	07-Dec-97	Sunday	card	17959	dairy
67455	22-Dec-97	Monday	card	1820	charcuterie
68104	19-Dec-97	Friday	bankcheck	1233	frozen_meals
68156	13-Dec-97	Saturday	bankcheck	18115	beer
69110	23-Dec-97	Tuesday	money	11849	canned
69774	10-Dec-97	Wednesday	money	25448	frozen_meals
69802	16-Dec-97	Tuesday	money	43542	charcuterie
69965	10-Dec-97	Wednesday	card	38787	charcuterie
70018	23-Dec-97	Tuesday	bankcheck	42800	wine
70428	03-Dec-97	Wednesday	card	23608	spirit drinks
70481	14-Dec-97	Sunday	bankcheck	31700	dairy
71140	09-Dec-97	Tuesday	card	22094	beer
71276	05-Dec-97	Friday	card	36339	canned
71343	17-Dec-97	Wednesday	money	48275	charcuterie
71600	26-Dec-97	Friday	bankcheck	47323	dairy
71604	20-Dec-97	Saturday	card	18172	beer
71652	17-Dec-97	Wednesday	card	34069	frozen_meals
71690	25-Dec-97	Thursday	money	13636	beer
71887	11-Dec-97	Thursday	money	3007	clothes
72298	02-Dec-97	Tuesday	money	41063	charcuterie
72299	17-Dec-97	Wednesday	bankcheck	24027	dairy
72454	20-Dec-97	Saturday	money	44126	clothes
72849	11-Dec-97	Thursday	card	20774	meat
72901	25-Dec-97	Thursday	bankcheck	23980	beer
72986	28-Dec-97	Sunday	card	25977	beer
73480	10-Dec-97	Wednesday	bankcheck	13976	clothes
74423	01-Dec-97	Monday	money	22318	beer
74876	13-Dec-97	Saturday	money	18294	clothes
75130	04-Dec-97	Thursday	bankcheck	39149	fruitvegs
76095	05-Dec-97	Friday	bankcheck	28002	frozen_meals
76944	12-Dec-97	Friday	money	47616	clothes
77218	09-Dec-97	Tuesday	card	38272	wine
77419	21-Dec-97	Sunday	card	29740	beer
78363	09-Dec-97	Tuesday	card	49413	wine
78967	03-Dec-97	Wednesday	bankcheck	3617	frozen_meals
79632	01-Dec-97	Monday	card	12536	frozen_meals
80198	25-Dec-97	Thursday	card	3427	beer
80306	15-Dec-97	Monday	money	31996	meat
80578	12-Dec-97	Friday	card	30687	charcuterie
80954	24-Dec-97	Wednesday	money	13973	beer
81034	21-Dec-97	Sunday	bankcheck	20951	charcuterie
81487	02-Dec-97	Tuesday	bankcheck	20077	charcuterie
82096	29-Dec-97	Monday	money	44539	beer
82173	04-Dec-97	Thursday	money	15751	fruitvegs
82419	16-Dec-97	Tuesday	bankcheck	19726	beer
82558	14-Dec-97	Sunday	card	10107	wine
83071	10-Dec-97	Wednesday	money	29854	beer
83102	19-Dec-97	Friday	money	48008	fish
83340	20-Dec-97	Saturday	money	27136	wine
83536	29-Dec-97	Monday	money	31937	beer
84042	19-Dec-97	Friday	money	18185	frozen_meals
84148	04-Dec-97	Thursday	bankcheck	49179	clothes
84180	18-Dec-97	Thursday	bankcheck	10423	frozen_meals
84937	03-Dec-97	Wednesday	bankcheck	24808	beer
85081	24-Dec-97	Wednesday	card	38259	clothes
85259	12-Dec-97	Friday	card	40930	beer
86044	12-Dec-97	Friday	card	30543	frozen_meals
86217	26-Dec-97	Friday	card	19538	charcuterie
86331	09-Dec-97	Tuesday	card	45452	beer
88812	24-Dec-97	Wednesday	card	28876	charcuterie
89041	24-Dec-97	Wednesday	bankcheck	2508	charcuterie
89406	24-Dec-97	Wednesday	money	13218	fruitvegs
89425	20-Dec-97	Saturday	bankcheck	28862	dairy
89460	25-Dec-97	Thursday	money	33419	beer
89484	18-Dec-97	Thursday	card	40655	beer
89872	20-Dec-97	Saturday	card	15682	charcuterie
90360	10-Dec-97	Wednesday	money	15137	charcuterie
90462	28-Dec-97	Sunday	money	10073	beer
90730	17-Dec-97	Wednesday	money	29500	charcuterie
91913	17-Dec-97	Wednesday	money	42893	beer
93393	06-Dec-97	Saturday	money	35457	beer
93527	24-Dec-97	Wednesday	money	3336	wine
93920	02-Dec-97	Tuesday	card	22539	beer
94004	04-Dec-97	Thursday	card	43868	meat
94341	27-Dec-97	Saturday	card	22462	frozen_meals
94467	19-Dec-97	Friday	money	18959	fish
95354	05-Dec-97	Friday	bankcheck	35397	fish
95604	06-Dec-97	Saturday	bankcheck	23506	frozen_meals
95887	25-Dec-97	Thursday	money	43196	meat
95915	20-Dec-97	Saturday	money	17313	canned
96078	20-Dec-97	Saturday	money	10461	fruitvegs
96289	22-Dec-97	Monday	card	16136	frozen_meals
96512	01-Dec-97	Monday	card	37872	clothes
96694	18-Dec-97	Thursday	card	28276	canned
96881	29-Dec-97	Monday	card	14611	meat
96982	29-Dec-97	Monday	card	15496	canned
97148	12-Dec-97	Friday	card	49347	wine
97287	23-Dec-97	Tuesday	bankcheck	35371	dairy
97377	17-Dec-97	Wednesday	card	2826	beer
98204	07-Dec-97	Sunday	bankcheck	18442	canned
98809	24-Dec-97	Wednesday	card	45590	beer
99046	02-Dec-97	Tuesday	money	23646	spirit drinks
100256	27-Dec-97	Saturday	bankcheck	11910	frozen_meals
100328	02-Dec-97	Tuesday	bankcheck	30410	frozen_meals
100918	27-Dec-97	Saturday	money	185	charcuterie
101031	01-Dec-97	Monday	card	47521	charcuterie
101100	24-Dec-97	Wednesday	card	18959	frozen_meals
102215	25-Dec-97	Thursday	money	13165	charcuterie
102467	11-Dec-97	Thursday	card	13762	meat
103087	12-Dec-97	Friday	money	3858	beer
103168	21-Dec-97	Sunday	card	12268	beer
103385	05-Dec-97	Friday	money	22830	canned
103462	03-Dec-97	Wednesday	money	40338	clothes
103485	07-Dec-97	Sunday	money	23634	charcuterie
104554	27-Dec-97	Saturday	money	19063	fruitvegs
104722	10-Dec-97	Wednesday	card	33668	frozen_meals
104800	22-Dec-97	Monday	card	13258	charcuterie
105412	04-Dec-97	Thursday	money	18310	beer
105601	21-Dec-97	Sunday	card	40765	charcuterie
106044	02-Dec-97	Tuesday	card	36134	beer
106494	10-Dec-97	Wednesday	card	46581	charcuterie
106499	14-Dec-97	Sunday	money	26959	beer
106522	23-Dec-97	Tuesday	bankcheck	1001	beer
106585	28-Dec-97	Sunday	money	23647	meat
106649	08-Dec-97	Monday	card	25812	fruitvegs
107314	14-Dec-97	Sunday	money	42935	canned
107728	01-Dec-97	Monday	bankcheck	16960	beer
107876	11-Dec-97	Thursday	bankcheck	21893	fish
108596	19-Dec-97	Friday	card	393	charcuterie
108718	18-Dec-97	Thursday	money	15621	beer
108764	16-Dec-97	Tuesday	money	44629	frozen_meals
109048	21-Dec-97	Sunday	card	42580	dairy
109224	03-Dec-97	Wednesday	bankcheck	20095	fruitvegs
109530	07-Dec-97	Sunday	card	37484	charcuterie
109551	15-Dec-97	Monday	money	40611	charcuterie
109672	16-Dec-97	Tuesday	card	16530	canned
10360	08-Dec-97	Monday	bankcheck	27401	dairy
10609	13-Dec-97	Saturday	bankcheck	14239	fruitvegs
10717	14-Dec-97	Sunday	card	47270	fruitvegs
10872	07-Dec-97	Sunday	money	20618	canned
10915	11-Dec-97	Thursday	card	12462	meat
11119	10-Dec-97	Wednesday	bankcheck	29420	clothes
11230	15-Dec-97	Monday	money	4628	clothes
11241	18-Dec-97	Thursday	bankcheck	33890	frozen_meals
11357	09-Dec-97	Tuesday	money	1075	charcuterie
11565	26-Dec-97	Friday	money	44974	wine
